,080581-002-ANA006,081419-003-ANA005,082687-001-ANA015,083036-001-ANA023,170600-001-ANA021,171899-003-ANA007,250753-004-ANA010,430430-001-ANA002,430496-001-ANA001,430537-001-ANA006,CALC000004,CALC000005,CALC000041,CALC000046,CALC000092,CALC000103,CALC000108,CALC000120,CALC000123,CALC000125,CALC000126,CALC000143,CALC000145,CALC000152,CALC000713,CALC000722,CALC000735,CALC000698,CALC000697,CALC000699,171169-001-ANA009,CALC000168,CALC000158
2023-12-11 18:00:00,97.3568,767.15,594.34,384.482,133.96,188.081,512.9,78.1596,454.7,195.41,2.0296,8.409,54.305,13.763,0.7988,1.3316,0.188,3.534,0.459,3.756,1.0072,78.6876,19.328,11.6956,23.123,18.35,28.105,14.612,25.303,6.852,298.7562,19.148,44.6912
2023-12-11 12:00:00,97.3462,767.15,594.34,384.5222,133.96,188.3698,512.89,78.1602,454.7,195.41,2.025,8.409,54.2888,13.763,0.799,1.332,0.188,3.534,0.459,3.756,1.0968,85.6876,19.4016,11.7402,23.123,18.35,28.08,14.612,25.303,6.846,298.721,19.12,44.627
2023-12-11 06:00:00,97.35,767.16,594.34,384.5616,133.99,188.6154,512.89,78.1586,454.71,195.4196,2.027,8.437,54.2942,13.809,0.7986,1.3312,0.188,3.534,0.46,3.764,1.1746,91.7658,19.4742,11.784,23.123,18.359,28.08,14.619,25.303,6.846,298.6808,19.0888,44.5526
2023-12-11 00:00:00,97.35,767.171,594.34,384.6024,133.99,188.7408,512.88,78.1592,454.71,195.4198,2.027,8.437,54.246,13.809,0.7988,1.3316,0.188,3.534,0.46,3.764,1.2154,94.9532,19.5492,11.8294,23.123,18.369,28.052,14.627,25.303,6.839,298.6468,19.0618,44.49
2023-12-10 18:00:00,97.35,767.18,594.35,384.645,133.99,188.8118,512.88,78.16,454.72,195.42,2.027,8.437,54.2194,13.809,0.799,1.332,0.188,3.534,0.461,3.773,1.2384,96.7502,19.6272,11.8766,23.134,18.377,28.052,14.634,25.316,6.839,298.6112,19.0338,44.4242
2023-12-10 12:00:00,97.3424,767.19,594.35,384.6836,133.99,188.821,512.87,78.165,454.72,195.43,2.0232,8.437,54.225,13.809,0.799,1.332,0.189,3.553,0.461,3.773,1.241,96.953,19.6986,11.9196,23.134,18.388,28.023,14.642,25.316,6.832,298.5788,19.0086,44.3654
2023-12-10 06:00:00,97.34,767.19,594.35,384.7218,133.99,188.801,512.87,78.17,454.72,195.43,2.022,8.437,54.1926,13.809,0.8,1.333,0.189,3.553,0.461,3.773,1.235,96.484,19.769,11.9626,23.134,18.388,28.023,14.642,25.316,6.832,298.559,18.993,44.329
2023-12-10 00:00:00,97.349,767.19,594.35,384.7612,133.99,188.7948,512.86,78.169,454.73,195.4336,2.0262,8.437,54.1926,13.809,0.8,1.333,0.189,3.553,0.462,3.781,1.2336,96.3748,19.8418,12.0062,23.134,18.388,27.994,14.642,25.316,6.825,298.5212,18.963,44.2592
2023-12-09 18:00:00,97.35,767.2,594.35,384.7992,133.9936,188.7832,512.86,78.1708,454.73,195.4382,2.027,8.4404,54.0964,13.8142,0.8,1.333,0.189,3.553,0.462,3.781,1.2292,96.0316,19.9122,12.049,23.134,18.396,27.994,14.649,25.316,6.825,298.5,18.946,44.22
2023-12-09 12:00:00,97.3404,767.2088,594.35,384.8382,133.994,188.765,512.85,78.172,454.73,195.437,2.0222,8.4408,54.1656,13.8148,0.8,1.333,0.189,3.553,0.462,3.781,1.2238,95.6094,19.9842,12.0922,23.134,18.404,27.97,14.6554,25.316,6.819,298.4738,18.925,44.1716
2023-12-09 06:00:00,97.34,767.211,594.35,384.871,134.0,188.7502,512.85,78.1704,454.74,195.44,2.022,8.446,54.155,13.823,0.8,1.333,0.189,3.553,0.463,3.789,1.218,95.156,20.0446,12.1292,23.134,18.406,27.97,14.657,25.316,6.819,298.4366,18.8958,44.1032
2023-12-09 00:00:00,97.34,767.22,594.35,384.9,134.0,188.7316,512.84,78.168,454.74,195.45,2.022,8.446,54.1604,13.823,0.8,1.333,0.19,3.571,0.463,3.789,1.2124,94.7192,20.0986,12.162,23.134,18.415,27.941,14.664,25.316,6.812,298.4162,18.88,44.0662
2023-12-08 18:00:00,97.3408,767.22,594.35,384.962,134.0,188.7208,512.84,78.1656,454.74,195.45,2.0224,8.446,54.1338,13.823,0.799,1.332,0.19,3.571,0.463,3.789,1.209,94.453,20.2138,12.2314,23.134,18.415,27.941,14.664,25.316,6.812,298.3914,18.8602,44.0204
2023-12-08 12:00:00,97.34,767.22,594.36,385.0058,134.0,188.7006,512.84,78.1596,454.747,195.4576,2.022,8.446,54.1124,13.823,0.799,1.332,0.1908,3.5862,0.463,3.789,1.202,93.906,20.2954,12.2808,23.145,18.415,27.941,14.664,25.328,6.812,298.3656,18.8402,43.9728
2023-12-08 06:00:00,97.34,767.22,594.36,385.0442,134.0,188.671,512.83,78.1592,454.75,195.4618,2.022,8.446,54.1232,13.823,0.799,1.332,0.191,3.59,0.463,3.789,1.193,93.203,20.3666,12.3242,23.145,18.415,27.912,14.664,25.328,6.805,298.338,18.818,43.922
2023-12-08 00:00:00,97.34,767.23,594.37,385.087,134.0,188.6308,512.82,78.1574,454.76,195.4588,2.022,8.446,54.118,13.823,0.798,1.33,0.191,3.59,0.464,3.797,1.18,92.1876,20.4462,12.372,23.157,18.425,27.888,14.672,25.341,6.799,298.3176,18.8018,43.8842
2023-12-07 18:00:00,97.34,767.23,594.38,385.1192,134.0,188.5508,512.82,78.171,454.76,195.46,2.022,8.446,54.0694,13.823,0.8,1.333,0.191,3.59,0.464,3.797,1.1542,90.1716,20.5062,12.4086,23.168,18.425,27.888,14.672,25.353,6.799,298.284,18.7756,43.8226
2023-12-07 12:00:00,97.33,767.23,594.38,385.1534,134.0,188.5598,512.81,78.174,454.77,195.47,2.017,8.446,54.0586,13.823,0.801,1.335,0.191,3.59,0.465,3.805,1.1568,90.3754,20.5698,12.4468,23.168,18.425,27.859,14.672,25.353,6.792,298.257,18.7542,43.773
2023-12-07 06:00:00,97.3308,767.23,594.39,385.199,134.03,188.5534,512.8,78.1732,454.77,195.47,2.0176,8.474,54.0054,13.869,0.8006,1.3342,0.191,3.59,0.465,3.805,1.1552,90.25,20.6554,12.499,23.18,18.425,27.83,14.672,25.366,6.785,298.2288,18.7326,43.7214
2023-12-07 00:00:00,97.336,767.25,594.4,385.2336,134.03,188.3306,512.8,78.1716,454.77,195.47,2.02,8.474,53.9732,13.869,0.8,1.333,0.191,3.59,0.465,3.805,1.0844,84.719,20.7202,12.5378,23.191,18.444,27.83,14.687,25.378,6.785,298.2498,18.7488,43.76
2023-12-06 18:00:00,97.33,767.25,594.41,385.2748,134.03,188.2508,512.79,78.1688,454.78,195.47,2.017,8.474,53.9196,13.869,0.8,1.333,0.191,3.59,0.466,3.813,1.059,82.734,20.7976,12.5846,23.203,18.444,27.801,14.687,25.391,6.778,298.2384,18.7398,43.7388
2023-12-06 12:00:00,97.33,767.26,594.42,385.3076,134.03,188.241,512.79,78.163,454.7868,195.48,2.017,8.474,53.9786,13.869,0.799,1.332,0.192,3.609,0.4666,3.8184,1.056,82.5,20.8592,12.622,23.214,18.453,27.801,14.694,25.403,6.778,298.214,18.721,43.694
2023-12-06 06:00:00,97.33,767.26,594.43,385.3316,134.03,188.231,512.78,78.164,454.79,195.48,2.017,8.474,54.0002,13.869,0.799,1.332,0.192,3.609,0.467,3.822,1.053,82.266,20.904,12.6492,23.226,18.453,27.777,14.694,25.416,6.772,298.1858,18.6982,43.6418
2023-12-06 00:00:00,97.334,767.28,594.43,385.3724,134.03,187.9624,512.78,78.1628,454.79,195.49,2.0192,8.474,53.973,13.869,0.799,1.332,0.193,3.628,0.467,3.822,0.9718,75.922,20.9808,12.6956,23.226,18.472,27.777,14.709,25.416,6.772,298.195,18.7056,43.6588
2023-12-05 18:00:00,97.332,767.28,594.44,385.422,134.04,187.901,512.78,78.1604,454.79,195.49,2.0182,8.484,53.9466,13.885,0.799,1.332,0.193,3.628,0.467,3.822,0.953,74.453,21.074,12.7518,23.237,18.472,27.777,14.709,25.428,6.772,298.18,18.6938,43.6314
2023-12-05 12:00:00,97.3364,767.289,594.44,385.4726,134.04,187.9308,512.77,78.1534,454.79,195.49,2.0204,8.484,54.0694,13.885,0.798,1.33,0.193,3.628,0.467,3.822,0.962,75.156,21.1698,12.81,23.237,18.48,27.748,14.716,25.428,6.765,298.161,18.6792,43.5962
2023-12-05 06:00:00,97.34,767.289,594.44,385.5062,134.04,187.9596,512.77,78.153,454.8,195.4992,2.022,8.484,54.1494,13.885,0.798,1.33,0.193,3.628,0.468,3.83,0.9708,75.8434,21.2334,12.8484,23.237,18.48,27.748,14.716,25.428,6.765,298.1194,18.646,43.5196
2023-12-05 00:00:00,97.35,767.3,594.44,385.533,134.04,187.1374,512.76,78.1488,454.8,195.4978,2.027,8.484,54.1496,13.885,0.797,1.328,0.193,3.628,0.468,3.83,0.7328,57.2502,21.284,12.879,23.237,18.491,27.719,14.724,25.428,6.758,298.2418,18.7426,43.745
2023-12-04 18:00:00,97.35,767.31,594.44,385.5664,134.04,187.1254,512.76,78.1486,454.81,195.5016,2.027,8.484,54.2246,13.885,0.797,1.328,0.193,3.628,0.469,3.838,0.7292,56.9686,21.347,12.9174,23.237,18.499,27.719,14.731,25.428,6.758,298.2316,18.7348,43.7264
2023-12-04 12:00:00,97.35,767.31,594.44,385.6066,134.04,187.229,512.75,78.1468,454.81,195.5,2.027,8.484,54.155,13.885,0.797,1.328,0.193,3.628,0.469,3.838,0.7576,59.1878,21.4232,12.9634,23.237,18.499,27.695,14.731,25.428,6.752,298.2036,18.7122,43.6746
2023-12-04 06:00:00,97.3406,767.3156,594.44,385.6276,134.04,187.3354,512.75,78.1468,454.82,195.51,2.0224,8.484,54.1766,13.885,0.797,1.328,0.194,3.647,0.47,3.846,0.788,61.5626,21.463,12.9876,23.237,18.5046,27.695,14.7354,25.428,6.752,298.174,18.6892,43.6202
2023-12-04 00:00:00,97.3468,767.32,594.44,385.6704,134.0674,187.4176,512.74,78.1468,454.82,195.51,2.0254,8.5094,54.1126,13.927,0.797,1.328,0.194,3.647,0.47,3.846,0.8116,63.4062,21.5444,13.0368,23.237,18.509,27.666,14.739,25.428,6.745,298.1432,18.665,43.5634
2023-12-03 18:00:00,97.34,767.32,594.43,385.7054,134.0608,187.5562,512.74,78.1468,454.82,195.51,2.022,8.5036,54.155,13.9178,0.797,1.328,0.194,3.647,0.47,3.846,0.851,66.4844,21.6106,13.0768,23.226,18.509,27.666,14.739,25.416,6.745,298.1226,18.6486,43.5254
2023-12-03 12:00:00,97.34,767.329,594.42,385.7512,134.07,187.7202,512.73,78.149,454.83,195.52,2.022,8.512,54.1656,13.931,0.797,1.328,0.195,3.665,0.471,3.854,0.8994,70.266,21.6984,13.13,23.214,18.518,27.637,14.746,25.403,6.738,298.1,18.6306,43.484
2023-12-03 06:00:00,97.34,767.329,594.41,385.7642,134.07,187.7982,512.72,78.155,454.83,195.52,2.022,8.512,54.171,13.931,0.798,1.33,0.195,3.665,0.471,3.854,0.9222,72.0466,21.7226,13.1444,23.203,18.518,27.609,14.746,25.391,6.731,298.062,18.6008,43.4142
2023-12-03 00:00:00,97.34,767.34,594.4,385.7608,134.07,187.851,512.72,78.1596,454.83,195.5244,2.022,8.512,54.1496,13.931,0.7988,1.3316,0.195,3.665,0.471,3.854,0.938,73.281,21.7166,13.1408,23.191,18.528,27.609,14.754,25.378,6.731,298.0414,18.5844,43.3762
2023-12-02 18:00:00,97.34,767.329,594.38,385.7556,134.07,187.91,512.71,78.168,454.84,195.53,2.022,8.512,54.1126,13.931,0.8,1.333,0.195,3.665,0.472,3.863,0.9558,74.6722,21.7062,13.1346,23.168,18.518,27.584,14.746,25.353,6.725,298.013,18.562,43.324
2023-12-02 12:00:00,97.34,767.329,594.36,385.739,134.0752,188.0088,512.7,78.1724,454.84,195.5306,2.022,8.517,54.0642,13.9396,0.8,1.333,0.195,3.665,0.472,3.863,0.9854,76.9842,21.675,13.1156,23.145,18.518,27.555,14.746,25.328,6.718,297.986,18.541,43.275
2023-12-02 06:00:00,97.3392,767.3092,594.3346,385.7576,134.08,188.101,512.7,78.1756,454.85,195.5402,2.0216,8.521,54.0694,13.946,0.801,1.335,0.196,3.684,0.473,3.871,1.013,79.141,21.7104,13.1372,23.117,18.4984,27.555,14.7304,25.2966,6.718,297.9512,18.5146,43.2128
2023-12-02 00:00:00,97.34,767.3,594.3,385.7952,134.08,188.16,512.69,78.1726,454.85,195.5396,2.022,8.521,54.0426,13.946,0.8,1.333,0.196,3.684,0.473,3.871,1.0318,80.6094,21.7818,13.1802,23.077,18.491,27.527,14.724,25.253,6.711,297.9222,18.4922,43.1604
2023-12-01 18:00:00,97.34,767.28,594.26,385.8416,134.08,188.234,512.68,78.1784,454.8524,195.5532,2.022,8.521,54.0268,13.946,0.801,1.335,0.1968,3.6992,0.473,3.871,1.054,82.344,21.8702,13.2338,23.031,18.472,27.502,14.709,25.203,6.705,297.8856,18.4642,43.0952
2023-12-01 12:00:00,97.34,767.25,594.21,385.8822,134.0788,188.2828,512.67,78.1756,454.86,195.5584,2.022,8.52,54.0268,13.9444,0.8008,1.3346,0.197,3.703,0.474,3.879,1.07,83.594,21.9476,13.2808,22.975,18.444,27.473,14.687,25.142,6.698,297.8524,18.4386,43.036
2023-12-01 06:00:00,97.33,767.22,594.19,385.9298,134.08,188.301,512.6668,78.1782,454.87,195.56,2.017,8.521,54.091,13.946,0.801,1.335,0.197,3.703,0.474,3.879,1.075,83.984,22.0388,13.3358,22.953,18.415,27.4642,14.664,25.117,6.6958,297.837,18.427,43.008
2023-12-01 00:00:00,97.34,767.211,594.2,385.9726,134.08,187.922,512.65,78.1758,454.87,195.56,2.022,8.521,54.1548,13.946,0.801,1.335,0.197,3.703,0.474,3.879,0.96,75.0,22.1212,13.3856,22.964,18.406,27.416,14.657,25.129,6.684,297.863,18.447,43.055
2023-11-30 18:00:00,97.34,767.2204,594.2168,386.0042,134.0802,188.0556,512.65,78.181,454.88,195.56,2.022,8.5212,54.1496,13.9464,0.801,1.335,0.197,3.703,0.475,3.887,0.9994,78.0782,22.1822,13.4226,22.9824,18.4156,27.416,14.6644,25.15,6.684,297.8308,18.4224,42.9972
2023-11-30 12:00:00,97.34,767.24,594.24,386.0432,134.08,188.151,512.65,78.1844,454.88,195.56,2.022,8.521,54.1444,13.946,0.802,1.337,0.197,3.703,0.475,3.887,1.029,80.391,22.257,13.4676,23.009,18.434,27.416,14.679,25.179,6.684,297.799,18.3978,42.94
2023-11-30 06:00:00,97.3382,767.25,594.27,386.0964,134.09,188.2334,512.65,78.1868,454.88,195.56,2.0212,8.531,54.1548,13.962,0.802,1.337,0.197,3.703,0.475,3.887,1.054,82.344,22.3588,13.5294,23.043,18.444,27.416,14.687,25.216,6.684,297.77,18.3754,42.8884
2023-11-30 00:00:00,97.34,767.27,594.2902,386.156,134.0962,187.851,512.64,78.1814,454.89,195.56,2.022,8.5364,54.1336,13.9712,0.8014,1.3358,0.197,3.703,0.476,3.895,0.938,73.281,22.474,13.5994,23.0662,18.462,27.391,14.701,25.2412,6.678,297.8266,18.4192,42.9898
2023-11-29 18:00:00,97.34,767.289,594.33,386.2036,134.1,188.0944,512.64,78.1796,454.89,195.56,2.022,8.54,54.1018,13.977,0.801,1.335,0.197,3.703,0.476,3.895,1.0116,79.0312,22.5662,13.6548,23.112,18.48,27.391,14.716,25.291,6.678,297.8012,18.3994,42.9442
2023-11-29 12:00:00,97.3308,767.31,594.35,386.2464,134.11,188.2856,512.63,78.1808,454.9,195.57,2.0174,8.549,54.0802,13.992,0.801,1.335,0.198,3.722,0.477,3.903,1.0706,83.6408,22.649,13.705,23.134,18.499,27.363,14.731,25.316,6.671,297.7672,18.373,42.8832
2023-11-29 06:00:00,97.3374,767.329,594.38,386.2946,134.11,188.351,512.63,78.183,454.9,195.57,2.0208,8.549,54.118,13.992,0.802,1.337,0.198,3.722,0.477,3.903,1.091,85.234,22.7426,13.7618,23.168,18.518,27.363,14.746,25.353,6.671,297.7468,18.3576,42.8466
2023-11-29 00:00:00,97.3406,767.36,594.41,386.3452,134.11,188.171,512.63,78.1796,454.9,195.57,2.0224,8.549,54.1764,13.992,0.801,1.335,0.198,3.722,0.477,3.903,1.035,80.859,22.8404,13.821,23.203,18.547,27.363,14.769,25.391,6.671,297.7692,18.3748,42.887
2023-11-28 18:00:00,97.35,767.38,594.44,386.3888,134.12,188.2702,512.63,78.1788,454.9,195.5796,2.027,8.559,54.2034,14.008,0.801,1.335,0.198,3.722,0.477,3.903,1.0658,83.2654,22.9256,13.8724,23.237,18.566,27.363,14.784,25.428,6.671,297.7432,18.355,42.8402
2023-11-28 12:00:00,97.3562,767.39,594.4626,386.4296,134.12,188.321,512.62,78.181,454.9096,195.5802,2.0296,8.559,54.3372,14.008,0.801,1.335,0.198,3.722,0.478,3.912,1.081,84.453,23.0052,13.9206,23.2628,18.575,27.334,14.791,25.4564,6.664,297.72,18.337,42.799
2023-11-28 06:00:00,97.3588,767.4048,594.5,386.4804,134.13,188.3728,512.62,78.1856,454.9104,195.5894,2.0306,8.568,54.4388,14.023,0.802,1.337,0.199,3.741,0.4782,3.9136,1.0978,85.7654,23.1044,13.9804,23.305,18.5888,27.334,14.8024,25.503,6.664,297.6842,18.3096,42.7348
2023-11-28 00:00:00,97.3752,767.421,594.52,386.5316,134.12,188.0942,512.62,78.1664,454.9108,195.5996,2.0384,8.559,54.492,14.008,0.7994,1.3324,0.1998,3.7554,0.4782,3.9136,1.0112,79.0004,23.2042,14.041,23.328,18.604,27.334,14.814,25.528,6.664,297.7188,18.336,42.7968
2023-11-27 18:00:00,97.3782,767.44,594.5524,386.58,134.15,188.2224,512.62,78.182,454.919,195.587,2.04,8.587,54.5504,14.054,0.802,1.337,0.199,3.741,0.479,3.92,1.0506,82.078,23.299,14.0984,23.3656,18.622,27.334,14.829,25.5688,6.664,297.6942,18.3172,42.7524
2023-11-27 12:00:00,97.372,767.461,594.59,386.6296,134.15,188.355,512.61,78.1824,454.9212,195.591,2.0368,8.587,54.4866,14.054,0.802,1.337,0.199,3.741,0.4794,3.9232,1.0922,85.328,23.3962,14.1572,23.409,18.641,27.309,14.844,25.616,6.658,297.668,18.297,42.706
2023-11-27 06:00:00,97.372,767.48,594.62,386.6754,134.15,188.509,512.61,78.181,454.93,195.596,2.0368,8.587,54.5348,14.054,0.8014,1.3358,0.199,3.741,0.48,3.928,1.1404,89.094,23.486,14.2116,23.443,18.66,27.309,14.859,25.654,6.658,297.6362,18.2722,42.6484
2023-11-27 00:00:00,97.38,767.5004,594.63,386.7194,134.15,187.971,512.6,78.1764,454.93,195.6,2.041,8.587,54.5504,14.054,0.801,1.335,0.2,3.759,0.48,3.928,0.974,76.094,23.5728,14.2642,23.454,18.6792,27.281,14.8742,25.666,6.651,297.7294,18.3442,42.8156
2023-11-26 18:00:00,97.3786,767.53,594.6564,386.7696,134.16,188.1242,512.6,78.1756,454.93,195.6,2.0402,8.596,54.519,14.069,0.801,1.335,0.2,3.759,0.48,3.928,1.02,79.6874,23.6722,14.3242,23.485,18.707,27.281,14.896,25.6996,6.651,297.6976,18.32,42.7586
2023-11-26 12:00:00,97.37,767.55,594.672,386.818,134.16,188.2672,512.6,78.1744,454.94,195.6,2.036,8.596,54.4812,14.069,0.8008,1.3346,0.2,3.759,0.481,3.936,1.065,83.203,23.768,14.382,23.5032,18.727,27.281,14.912,25.7194,6.651,297.661,18.292,42.693
2023-11-26 06:00:00,97.36,767.57,594.69,386.849,134.16,188.3978,512.6,78.1754,454.94,195.61,2.031,8.596,54.4336,14.069,0.801,1.335,0.2,3.759,0.481,3.936,1.1054,86.3592,23.829,14.4192,23.524,18.745,27.281,14.927,25.742,6.651,297.6242,18.2636,42.627
2023-11-26 00:00:00,97.34,767.59,594.71,386.9056,134.16,188.1854,512.6,78.1722,454.94,195.61,2.022,8.596,54.1764,14.069,0.8,1.333,0.2,3.759,0.481,3.936,1.0396,81.2188,23.9412,14.4868,23.547,18.764,27.281,14.942,25.767,6.651,297.6734,18.301,42.7154
2023-11-25 18:00:00,97.3278,767.61,594.73,386.9532,134.1806,188.1734,512.59,78.1694,454.95,195.61,2.0164,8.6158,53.9786,14.1012,0.8,1.333,0.2,3.759,0.482,3.944,1.0358,80.9218,24.0354,14.5442,23.569,18.784,27.252,14.958,25.792,6.644,297.655,18.287,42.682
2023-11-25 12:00:00,97.3102,767.62,594.75,387.0058,134.19,188.241,512.59,78.1702,454.95,195.61,2.0082,8.625,53.8344,14.116,0.8,1.333,0.2,3.759,0.482,3.944,1.056,82.5,24.1406,14.6076,23.592,18.793,27.252,14.965,25.817,6.644,297.629,18.267,42.636
2023-11-25 06:00:00,97.3114,767.64,594.77,387.0476,134.1904,188.311,512.59,78.1722,454.96,195.62,2.0088,8.625,53.85,14.116,0.8,1.333,0.201,3.778,0.483,3.953,1.078,84.219,24.2232,14.6578,23.616,18.812,27.252,14.98,25.843,6.644,297.595,18.2412,42.5752
2023-11-25 00:00:00,97.32,767.66,594.79,387.0998,134.1918,188.2034,512.59,78.1754,454.96,195.63,2.013,8.626,53.8132,14.1178,0.801,1.335,0.202,3.797,0.483,3.953,1.0448,81.6254,24.3276,14.7206,23.639,18.832,27.252,14.996,25.868,6.644,297.59,18.237,42.566
2023-11-24 18:00:00,97.31,767.671,594.81,387.1472,134.1994,188.307,512.59,78.1756,454.96,195.6302,2.008,8.6334,53.7808,14.13,0.8006,1.3342,0.202,3.797,0.483,3.953,1.0768,84.125,24.4214,14.7774,23.662,18.842,27.252,15.004,25.893,6.644,297.5648,18.2186,42.5214
2023-11-24 12:00:00,97.3,767.6876,594.83,387.1936,134.2042,188.3976,512.59,78.1746,454.97,195.6302,2.004,8.6382,53.7862,14.1378,0.801,1.335,0.202,3.797,0.484,3.961,1.1052,86.3436,24.5152,14.8344,23.685,18.8586,27.252,15.0172,25.919,6.644,297.5294,18.1914,42.4578
2023-11-24 06:00:00,97.3,767.711,594.8436,387.2402,134.2072,188.4626,512.58,78.1712,454.97,195.6402,2.004,8.641,53.7486,14.1424,0.8,1.333,0.202,3.797,0.484,3.961,1.1258,87.9534,24.6084,14.8906,23.7004,18.881,27.227,15.035,25.9358,6.638,297.4908,18.1612,42.3888
2023-11-24 00:00:00,97.31,767.73,594.86,387.2848,134.2238,187.8432,512.58,78.166,454.97,195.6446,2.008,8.657,53.7646,14.1684,0.7994,1.3324,0.2026,3.8084,0.484,3.961,0.936,73.125,24.6976,14.9448,23.72,18.899,27.227,15.049,25.957,6.638,297.5838,18.2328,42.5548
2023-11-23 18:00:00,97.3068,767.7416,594.88,387.3278,134.2308,187.9868,512.58,78.1684,454.98,195.64,2.0066,8.6638,53.7432,14.1796,0.8,1.333,0.202,3.797,0.485,3.969,0.9792,76.5,24.7836,14.9966,23.743,18.9104,27.227,15.0582,25.982,6.638,297.562,18.2162,42.5162
2023-11-23 12:00:00,97.3022,767.76,594.91,387.376,134.2332,188.1478,512.57,78.1676,454.98,195.64,2.0046,8.6656,53.7326,14.1824,0.7998,1.3328,0.202,3.797,0.485,3.969,1.0278,80.297,24.881,15.0558,23.778,18.928,27.199,15.072,26.02,6.631,297.529,18.1908,42.4568
2023-11-23 06:00:00,97.3,767.775,594.93,387.4238,134.2384,187.9564,512.57,78.158,454.99,195.6502,2.004,8.6704,53.6686,14.1906,0.7984,1.3308,0.203,3.816,0.486,3.977,0.97,75.7812,24.9766,15.1136,23.802,18.9426,27.199,15.0838,26.046,6.631,297.5532,18.2088,42.5
2023-11-23 00:00:00,97.3028,767.82,594.9444,387.4686,134.2396,187.648,512.57,78.1686,454.99,195.6546,2.005,8.6716,53.663,14.1922,0.8,1.333,0.203,3.816,0.486,3.977,0.8776,68.5628,25.0672,15.1684,23.8174,18.985,27.199,15.118,26.0638,6.631,297.6014,18.2458,42.5862
2023-11-22 18:00:00,97.3,767.84,594.97,387.5124,134.2456,187.7776,512.56,78.1722,455.0,195.656,2.004,8.6776,53.6954,14.202,0.8,1.333,0.2036,3.8274,0.487,3.985,0.9162,71.5784,25.1558,15.222,23.847,19.004,27.174,15.133,26.096,6.625,297.57,18.222,42.53
2023-11-22 12:00:00,97.2968,767.86,595.0,387.552,134.2478,187.9052,512.56,78.1828,455.0,195.66,2.0024,8.6798,53.6416,14.2058,0.8016,1.3362,0.204,3.835,0.487,3.985,0.9544,74.5624,25.236,15.2706,23.882,19.024,27.174,15.149,26.134,6.625,297.5468,18.2042,42.4888
2023-11-22 06:00:00,97.2944,767.8788,595.028,387.5886,134.2648,187.9992,512.56,78.1882,455.01,195.662,2.001,8.696,53.615,14.2324,0.802,1.337,0.2038,3.8312,0.488,3.993,0.9828,76.7814,25.3102,15.3152,23.9154,19.0418,27.174,15.163,26.1704,6.625,297.4994,18.1682,42.4038
2023-11-22 00:00:00,97.3004,767.9,595.056,387.6438,134.2706,187.9308,512.56,78.175,455.01,195.6642,2.0042,8.7016,53.7008,14.2418,0.8008,1.3346,0.204,3.835,0.488,3.993,0.962,75.156,25.4216,15.3828,23.9472,19.062,27.174,15.179,26.2058,6.625,297.5056,18.1726,42.4152
2023-11-21 18:00:00,97.31,767.9278,595.09,387.6864,134.2764,188.021,512.56,78.191,455.02,195.67,2.008,8.7068,53.706,14.2498,0.8024,1.3374,0.204,3.835,0.489,4.002,0.989,77.266,25.5078,15.435,23.987,19.0886,27.174,15.2002,26.249,6.625,297.48,18.153,42.369
2023-11-21 12:00:00,97.31,767.9488,595.1272,387.7304,134.28,188.0844,512.56,78.195,455.0196,195.6706,2.008,8.71,53.722,14.255,0.8032,1.3384,0.204,3.835,0.489,4.002,1.008,78.75,25.5972,15.4888,24.0316,19.1088,27.174,15.2162,26.2974,6.625,297.4496,18.1298,42.3148
2023-11-21 06:00:00,97.31,767.965,595.16,387.7678,134.2912,188.1912,512.55,78.193,455.0208,195.6818,2.008,8.7212,53.9248,14.2738,0.803,1.338,0.205,3.853,0.4892,4.0036,1.0414,81.3592,25.6736,15.5354,24.069,19.1248,27.145,15.229,26.339,6.618,297.4034,18.0946,42.2322
2023-11-21 00:00:00,97.324,767.99,595.19,387.807,134.2948,187.601,512.55,78.188,455.03,195.6804,2.0148,8.7246,53.9516,14.2792,0.802,1.337,0.205,3.853,0.49,4.01,0.864,67.5,25.753,15.5834,24.104,19.149,27.145,15.248,26.377,6.618,297.502,18.17,42.4086
2023-11-20 18:00:00,97.3216,768.01,595.22,387.848,134.3,187.7374,512.55,78.1846,455.03,195.68,2.0138,8.729,53.9948,14.286,0.802,1.337,0.205,3.853,0.49,4.01,0.904,70.625,25.8362,15.634,24.14,19.167,27.145,15.263,26.416,6.618,297.4652,18.1416,42.3426
2023-11-20 12:00:00,97.32,768.03,595.2468,387.8966,134.3,187.8878,512.54,78.1844,455.04,195.68,2.013,8.729,53.984,14.286,0.802,1.337,0.205,3.853,0.491,4.018,0.9492,74.1566,25.9352,15.6936,24.1704,19.187,27.116,15.279,26.45,6.611,297.431,18.1156,42.2816
2023-11-20 06:00:00,97.33,768.039,595.28,387.9426,134.3,188.0366,512.54,78.1876,455.04,195.69,2.017,8.729,53.984,14.286,0.802,1.337,0.205,3.853,0.491,4.018,0.9938,77.6404,26.0292,15.7506,24.21,19.196,27.116,15.286,26.493,6.611,297.4066,18.097,42.2376
2023-11-20 00:00:00,97.33,768.06,595.3,387.9882,134.31,188.0246,512.54,78.1812,455.04,195.69,2.017,8.739,53.93,14.303,0.8012,1.3354,0.205,3.853,0.491,4.018,0.9902,77.3596,26.1226,15.8072,24.234,19.216,27.116,15.302,26.519,6.611,297.395,18.088,42.217
